title,url,hour,price,location,subtitle,text,label_cat
Қарақия ойпаты,https://kazakhstan.travel/tourist-spot/kk/113/karagiye-trkkch,1,0.0,Манғыстау облысы,"Маңғыстау облысының ерекше табиғи нысаны ретінде танылған Қарақия – Қазақстандағы ғана емес, жалпы ТМД аумағындағы ең терең ойпат. 
","Қарақия ойпаты  Маңғыстау облысы аумағында, Ақтау қаласынан 50 шақырым қашықтықта орналасқан. Ойпаттың сипатын атауынан-ақ тануға болады. «Қара» және «қия» сөздерінің бірігуін атау еткен ойпатты, «Батыр» деп те атап жатады.
Жердің беткі қабатының қирауы нәтижесінде ойпат тостаған қалпында бедерленген. Қазаншұңқырда құрғақ микроклимат орнағанымен, Қарақия жаңбыр қалыптасқан орын болып есептеледі. Метеоролог мамандар мұндай өзгешелікті ойпат түбіндегі ыстық ауамен байланыстырады. Сол ыстық ауаның әсерінен атмосфера қабаттарында жауын бұлттары түзіледі. Жергілікті жануарлар әлемін қарақал, сабаншы, келес, шаян, қостүсті бозторғай сияқты түрлер құрайды.
2020-2021 жж. кезеңінде қажет болар кеңестер
Қалай жетуге болады?
Маңғыстау облысы туристік бағдарларының көбіне Қарақия ойпаты қосылған. Бастапқы нүкте – Ақтау қаласы. Ойпат түбінен Ақтау-Жаңаөзен тасжолы өтеді. Жол ортасында биіктік деңгейі 115 метрге төмендейді. Егер салынған жолдан шеттеп, ойпатты жақсырақ көріп, білгіңіз келсе, жергілікті туристік агенттіктерге жолығып, кәсіби гидті жолсерік еткеніңіз жөн. Оған қоса, осынау сапарыңыздың аясын кеңейтіп, жыл мезгіліне қарай көлемі мен тереңдігі өзгеріп тұратын Батыр көлінің жағасында серуендеп қайтуыңызға болады. 
Орналасу және тамақтану
 Маңғыстау жерінде саяхаттап жатсаңыз, жол бойында өз қажеттілігіңізді өзіңіз өтей алатындай дайындық жасауыңыз керек. Яғни, су, азық-түлік, жанармай сияқты сапар барысында керек болар заттардың қорын алдын ала қамдап қойған дұрыс. Қонақүйлер мен кафелер Ақтау мен Жаңаөзен қалаларында ғана бар. Сол себепті, көпкүндік демалыс жоспарласаңыз, шатыр құрып, өркениет",74
"""Шопан ата"" жер асты мешіті ",https://kazakhstan.travel/tourist-spot/kk/117/shopan-ata-underground-mosque,0,0.0,Манғыстау облысы,Шопан-ата жер асты мешіті және аттас қорым Маңғыстау облысының қасиетті меншігі болып табылады,"Шопан-ата жер асты мешіті Бекет-атаның тәлімгері болған құрметті данагөймен байланысты. Батыр өзінің рухани ұстазын құрметтеген, сондықтан бүгінгі күні қажылыққа қазақ даласының екі діни қайраткерлерінің мешіттеріне де бару керек деген жарияланбаған ереже бар. Мұсылман ғибадатханасы тау шатқалында орналасқан және әртүрлі бағыттарда қолданылатын 12 бөлмеден тұрады: бір бөлмесі діни рәсімдерге арналған, басқа біреуі білім беру іс-шаралары үшін, үшіншісі оқу үшін және т.б. Сонымен қатар, мұнда Шопан атының жерленген камерасы және арнайы қажылыққа арналған залдар бар.Шопан-ата жер асты мешіті және аттас қорым Маңғыстау облысының қасиетті меншігі болып табылады, бұл Қазақстан Республикасының тарихи-мәдени мұрасы",25
Тамшалы шатқалы,https://kazakhstan.travel/tourist-spot/kk/122/tamshaly-canyon,1,0.0,Манғыстау облысы,"Бұл жағымды демалыс үшін ғажайып табиғи оазис. Мұнда аймақтың тыныш пейзаждарын тамашалай, сөзбен айтып жеткізуге болмайтын сұлу табиғи жаратылыстардан ляззат алуға болады.","Маңғыстау облысының құпия орны Тамшалы шатқалы болып табылады. Ол Форт-Шевченко қаласының маңында орналасқан және адамдарға тарихи көркем шатқал ретінде таныс. Бұл жағымды демалыс үшін ғажайып табиғи оазис. Мұнда аймақтың тыныш пейзаждарын тамашалай, сөзбен айтып жеткізуге болмайтын сұлу табиғи жаратылыстардан ляззат алуға болады. Тамшалы шатқалы тұщы су көлі мен сарқырамасы үшін танылмалдылыққа ие болды, ал бұл аймақтың жалпы көрінісін керемет толықтырады. Жергілікті бірегей панорамасы - жер астынан шыққан сулардың жартастың тесіктерінен бір-бірден ағып түсуінен пайда болған жаңбыр елесі.Тамшалы шатқалының кеңістігі белсенді демалысты сүйсінетіндер үшін де, және керісінше, қарапайым, тыныштықта өткізуге бел буған жандарға уақытты тамаша өткізуге кепілдік береді. Мұнда әр адам, Маңғыстауға сапардан өз сандығына қымбат естеліктер жинап, саяхат пен таңғажайып жаңалықтардың рухын бойына сіңіріп ала а",66
"""Жығылған"" шатқалы",https://kazakhstan.travel/tourist-spot/kk/112/jygylgan-hollow,1,0.0,Манғыстау облысы,Мұнда сіз өз көзіңізбен бұрынғы уақыттарда орын алған табиғи өзгерістердің нәтижесінің керемет пейзаждарға толы елеулі тарихи көрікті жерге айналғанын байқайсыз.,"Маңғыстау жеріндегі тағы бір бірегей орындарының бірі – Жығылған орны. Орыс тілінде бұл жердің атауы «құлағанжер» дегенді білдіреді, ол жергілікті жер бедерінің дөңгелектеу болып келуінен.Ғалымдар шұңқырдың пайда болуына жауап бере алмайды, бірақ көптеген ғылымқайраткерлері себебін тау жыныстарының еруінде көреді. Ал басқа бөлігі, мұндатарихтан бұрынғы замандарда үлкен метеорит құлауын болжайды. Геологиялық мұраныңбойымен Каспий теңізінің кең жолағын созылған. Бұл тас үйінділерінің арасыменсеруендей жартастарға салынған суреттерді және алуан түрлі терең үңгірлерді байқауғаболады, тастарда қорғандардың пішіндерін, жануарлардың, адамдардың мүсіндерін;неоген жануарларының, мысалы, көне жылқылардың және азуы алты қарыс жолбарыстардыңқазба іздерін көруге болады. Жығылғанның аймақтарына сапар шегу үшін жолдарғабайланысты жол талғамайтын көлікпен баруға кеңес береміз. Мұнда сіз өз көзіңізбен бұрынғыуақыттарда орын алған табиғи өзгерістердің нәтижесінің керемет пейзаждарға толыелеулі тарихи",21
Торыш алқабының домалақ тастары (конкрециялар),https://kazakhstan.travel/tourist-spot/kk/111/torysh-valley,1,0.0,Манғыстау облысы,Торышты шарлар алқабы деп бекерден-бекер атамаған: бұл жерде шар тәріздес минералды түзінділер шашылып орналасуда,"Айырықша тастардың пайда болу тарихының аңызға айналған хикаясы: халық дұғасының арқасында жау ордасының үлкен дөңгелек тастарға айналғаны. Ғалымдар Маңғыстау көп жылдық жұмбағының пайда болуы туралы бір келісімге келмей, әлі күнге дейін көптеген ғылыми теорияларды құруды жалғастыруда. Дегенмен, бұл Торыш конкрецияларының құндылығын төмендетпеген, өйткені мұнда орналасқан дөңгелек тастар әрқашан таңғалдырған, еліктірген және адам қиялына әрі қарай ойлануға еркіндік берген.Дөңгелек контурға қарамастан, керемет пейзаж жасай отырып, әр тас бірегей және өзіндік ерекше пішінге ие. Мұнда келіп және осындай табиғи ғажайыптарды көрген әр саяхатшы жарқын эмоциялар",67
Шалдай таспалы орман,https://kazakhstan.travel/tourist-spot/kk/126/shalday-pine-forest,1,0.0,Павлодар облысы,"Шалдай таспалы орманы – бұл, жердегі қиял-ертегі әлемінде серуендеп жүргеннен болмашы эйфория сезімін тудыратын керемет орын.","Голливуд фильмдерде жиі көрсетілетін салтанатты ағаштары бар кең ормандар, тіпті, экраны арқылы да таңданыс және сұлулық сезімін тудыратынына келісесіз бе? Ал егер, сіз, өзіңізді кезекті кино туындының кейіпкері ретінде сезінсеңіз ше? Шалдай таспалы орманы – бұл, жердегі қиял-ертегі әлемінде серуендеп жүргеннен болмашы эйфория сезімін тудыратын керемет орын. Сансыз көп биік-биік ағаштар, таза ауа және сөзбен жеткізуге қиын сергіткіш хош иісі – 150 мың гектар аумақта жайғасқан Шалдайдағы таспалы орман Павлодар облысының құнды табиғи жәдігері болып табылады.Орманның ерекшеліктерінің бірі – «Телеутка» деген атқа ие тиін. Үлпілдек тиіндер-телеуткалар әрбір туристті өзінің әдеттерімен қуантады және орман көрінісін керемет толықтырады. Шалдай таспалы орманына саяхат есте мәңгі қалып, және мүмкін осы таңғажайып орынға та",71
Мәшһүр Жүсіп Көпейұлы атындағы мешіт ,https://kazakhstan.travel/tourist-spot/kk/129/mashkhur-jusup-kopeyev-mosque,0,0.0,Павлодар,"Мәшһүр Жүсіп Көпейұлы атындағы мешіттің басты идеясы - бұл, әлемді, шырақты және жақсылықты кейіптейтін киелі орын","Мәшһүр Жүсіптің құрметіне салынған мешіт - Павлодар қаласының басты мешіті және қала орталығында орналасқан қасиетті інжуі. Бұл қазақ ақыны мен этнографының, Мәшһүр Жүсіп Көпейұлының қызметі алуан түрлі және көп қырлы, ал ойшылдың жеке тұлғасы сенушілердің арасында қасиетті болып санала бастады.Павлодар мұсылман ғибадатханасы Қазақстандағы ең ірі діни ғимараттардың бірі болып табылады. Оның архитектуралық түпкі ойында, керемет мұнаралар мен шаңырақ тәрізді жарық көгілдір күмбез ретінде ұсынылған, ислам дәстүрлері мен қазақтың ұлттық мәдениеті бір-бірімен байланысты . Мешіттің құрылымы екі қабатты қамтиды: екінші қабатта әйелдерге арналған намаз залы, неке қию бөлмесі, оқу бөлмелері, асхана, ал бірінші қабатта - кітапхана, мұражай және ғимараттың басты кіреберісіне апаратын басты намаз залы. Мәшһүр Жүсіп Көпейұлы атындағы мешіттің басты идеясы - бұл әлем, жарық және жақсылықты кейіптейтін ашық жүрек. Бұл - Павлодар қаласының басты визит карточкасының бірі және ешкімді бей-ж",60
"""Ертіс жағалауы"" мемлекеттік табиғи қаумалы",https://kazakhstan.travel/tourist-spot/kk/125/yertis-jagalau-nature-reserve,1,0.0,Павлодар облысы,Ертіс өзенінің алқабы - бұл үш санатқа бөлінетін қайталанбас табиғат туындысы. ,"Павлодарлық «Ертіс жағалауы» зоологиялық табиғи қаумалы - республикалық маңызы бар мемлекеттік резерват. Қаумал Ертіс өзенінің алқабында орналасқан және өзеннің екі жағалауын бойлай алып жатыр. Ертіс өзенінің алқабы шартты түрде үш санатқа бөлінген. Өзеннің әр саласы бірегей, өзара су құрамымен, бедерімен және топырақ жамылғысымен ерекшеленеді.Қаумал аумағында ақ шілік, қотыр қайың, қаратерек пен ақтерек ормандары мен тоғайлары өседі. Жергілікті фаунаның құрамында балықтың 20 түрі, құстың 105 түрі және сүтқоректілердің 55 түрі бар. Жануарлардың ішінде түлкілер, бұғылар, еліктер, сарышұнақтар және кеміргіштер басым. Павлодар облысы көрген-білген жанды байлығымен таң қалдыруды тоқтатпайды. «Ертіс жағ",19
«Қызылтау» мемлекеттік табиғи саябағы ,https://kazakhstan.travel/tourist-spot/kk/124/kyzyltau-nature-reserve,1,0.0,Павлодар облысы," Бұл әдемі жер көптеген өсімдіктер мен жануарлардың, соның ішінде жойылып кетуге жақын түрлерге мекен ету ортасына айналды. ","«Қызылтау» мемлекеттік табиғи саябағы, Баянауыл ауданында орналасқан және 60 мың гектар аумақты алып жатыр. Айта кетейік, «Қызылтау» тауы - Баянауылдың маңындағы ең биік нүкте. Бұл әдемі жер көптеген өсімдіктер мен жануарлардың, соның ішінде жойылып кетуге жақын түрлерге мекен ету ортасына айналды. Мұнда түлкілер, қасқырлар, борсықтар, арқарлар, бүркіттер, сұр шілдер мекендейді. Қорықтың аумағы қоңыржай белдеудің далалық аймағы басым болатын жартасты адырлармен және беткейлермен сипатталады. Табиғи саябақтың аумағында қоңыр-қызғылт шақпатасты топырақтар басым, мұнда ши қопасын көруге және шағын қайың мен көктерек ормандарын тамашалауға болады, сонымен қатар тау беткейлерінде қылқан жапырақты арша көзге түседі.«Қызылтау» мемлекеттік табиғи саябағы қоршаған орта байлығын тамашалауға және көркем тау массивтеріне шығуға мүмкіндік береді, себебі табиғат әр кезде онымен «бетпе-бет» болған әр",41
Баянауыл мемлекеттік ұлттық табиғи саябағы ,https://kazakhstan.travel/tourist-spot/kk/123/bayanaul-national-park,1,0.0,Павлодар облысы,"Бұл таза емдік ауа, жоғары биікт тік жартастармен, қалың қарағайлы ормандармен қамтылған керемет сұлу табиғат алаңы және әрине, қазақ жері туралы жылы естеліктер.","Баянауыл мемлекеттік ұлттық табиғи саябағы - бұл таза емдік ауа, жоғары биікт тік жартастармен, қалың қарағайлы ормандармен қамтылған керемет сұлу табиғат алаңы және әрине, қазақ жері туралы жылы естеліктер...Қазақстан аумағындағы тұңғыш мемлекеттік ұлттық табиғи саябақ болып табылатын Баянауыл саябағы 1985 жылы құрылған және осы күнге дейін біздің еліміздің табиғи байлығын, атап айтқанда, Баянауыл тау шатқалының флорасы мен фаунасын сақтауға және жаңартуға бағытталған. Саябақ аумағы - жартылай шөлді ортадағы өзіндік оазис түрінде. Мұнда 6 айрықша көлдер бар, олардың 3-і - Жасыбай, Сабындыкөл, Торайғыр – туристер арасында аймақтарында шипажайлардың, демалыс базаларының, балалар лагерлерінің орналасуына байланысты аса танымал. Сондай-ақ, Баянауыл ұлттық саябағы көптеген тарихи орындарға бай: Кемпіртас, Найзатас және Саймантас жартастарымен, «Жазылған тастармен», әйгілі қазақ жауынгері Жасыбай батырдың қабірімен.Сансыз көп аңыздар мен нанымдарды, табиғаттың кереметін мен салтанатын бойына сіңірген Баянауыл саябағында кез-келген адам, күмәнсіз, күнделікті қалалық әбігерліктен тыныштық сезініп, жаңа күш-қуатқа жинап ал",48
Машат шатқалындағы Тамшы әулие үңгірі,https://kazakhstan.travel/tourist-spot/kk/166/weeping-сave-in-mashat-gorge,1,0.0,Түркістан облысы,"Машат шатқалындағы тылсым әлемге үңілдірер көп үңгірдің ішінде ең әйгілісі де, ең әсерлісі де – Тамшы әулие үңгірі.
","Түркістан облысындағы Машат шатқалында көркем көріністі үңгірлер жетерлік. Десек те сол көптің ішінде орны бөлек, атағы асқағы – Тамшы әулие. Өзге де құрылымы мен сипаты ерекше табиғат «туындылары» сияқты, Тамшы әулие үңгірінің де әсемдігін әсерлі аңыз еселеп жатыр. Бұл жерге байланысты халық арасында Машат пен Хасеннің шексіз сезімін арқау еткен аңыз кең тараған. Бала күнінде Өмірзақ атты жасы жеткен байға атастырылған Машат сұлу бой жеткенінде кедейден шыққан Хасенге жолығып, қос жас бір-бірін сүйіп қалады. Дала заңының бұлжымастығын білген Машат, Өмірзаққа жар болып, пәк сезімін қор қылмаққа дәті бармай, құздан құлап, өмірмен қоштасады. Сол сәтте қыршыннан қиылған Машат өзенге, ғашығынан айырылған Хасен жартасқа айналған. Ел аузында жартастан аққан тамшылар қайғырған Хасеннің таусылмас көз жасы деген де теңеу бар.
2020-2021 жж. кезеңінде қажет болар кеңестер
Қалай жетуге болады?
Тамшы әулие үңгіріне Шымкенттегі туристік агенттіктер жиі экскурсия ұйымдастырып тұрады. Егер сапарыңызды өзіңіз жоспарламақ болсаңыз, Шымкенттен Түлкібас ауданына қарай бағыт алуыңыз керек. Қаладан 30 шақырым қашықтықта орналасқан Кершетас ауылына жеткеніңізде елді мекенге кіріп, бірінші Т-қалыпты қиылыста оңға бұрыласыз. Ары қарай тасжолмен шатқалға қарай жүресіз. Бұрындары Машат шатқалы аумағында әрекет еткен пионер лагерлерінің орындарында қазірде демалыс орталықтары қызмет көрсетеді. Тамшы әулие сондай орталықтардың бірінің аумағында қалғандықтан, кіру үшін төлем жасауға тура келеді.
Орналасу және тамақтану
Тамшы әулие үңгірін аралап болғаннан соң, Машат шатқалындағы демалыс орталықтарының бірінде тынығып, тамақтана аласыз. Болмаса, таңдау аясы шектелмеген Шымкентке оралып, өзіңіз қалаған қонақүйге орналасуға мүмкінді",59
«Бөкей ордасы» тарихи-мұражай кешені ,https://kazakhstan.travel/tourist-spot/kk/67/bukey-horde-historical-museum,2,0.0,Батыс Қазақстан облысы,Өткен ғасырдың 60-шы жылдарында Бөкей ордасының аумағында тарихи-революциялық мұражай өз жұмысын бастады.,"Өткен ғасырдың 60-шы жылдарында Бөкей ордасының аумағында тарихи-революциялық мұражай өз жұмысын бастады, ал2002 жылы толық тарихи кешенге айналды. Ол ХІХ ғасырда Бөкей ордасының соңғы ханының – Жәңгір ханның Хан ордасы ретінде пайдаланылған аумақта орналасқан. Жәңгірдің билеген уақыты кезінде аудан қалалық ерекшеліктерге ие болған, бұлоның ханның басты әкімшілік орталығы болуына мүмкіндік жасады. Заманауи тарихи мұражай кешеніне төрт әр түрлі мұражай кіреді. Олар Бөкей Ордасының хроникасына,Хан сарайының қару-жарақтарына, Қазақстанның алғашқы мектебінің және ел тәуелсіздігінің қалыптасуының тарихына арналған. Сондай-ақ, мұнда күйші Дәулеткерей Шығайұлы, ағартушы Мұхамед-Салық Бабажанов және Жәңгір ханның өзінің тарихи тұлғаларының кесенелері орналасқан.«Бөкей орда» тарихи-мұражай кешені Қазақстан Республикасының қасиетті объектілерінің тізіміне енгізілген және Батыс Қазақстан облысының тұрғындары мен қона",34
Жебеуші Христос шіркеуі,https://kazakhstan.travel/tourist-spot/kk/243/cathedral-of-christ-the-savior,0,0.0,Орал," Оралдықтар Жебеуші Христос шіркеуін ""Алтын шіркеу"" деп дәріптейді."," Храмның негізі 1891 жылы Шығыстан Петерборға қайтып бара жатқан тақ мұрагері, болашақ патша - ІІ Николайдың қатысуымен  қаланып, петерборлық сәулетші В.Н.Чагиннің жобасы бойынша салынды. Құрылыс 16 жылға созылып, 1907 жылы ғана халық игілігіне тапсырылған. Кеңес дәуірінде храм ғимаратында атеизм мұражайы орналастырылып, бір күмбезінің астында планетарий ұйымдастырылды. 1990 жылдың қарашасында жалпыұлттық митингтің талаптары қанағаттандырылып, храм Орыс православ шіркеуінің қарауына қайтарылады. Қайырымдылық есебінен жиналған қаражат ғимараттың жабдықталуына жұмсалып, храм өзінің бастапқы - шіркеу қалпына келтіріліп, қайта діни құлшылық орнына айналды. Шіркеудің төбе-қабырғаларын әшекейлеп, безендірумен украин икона жазушысы А.Мензак айналысты.1995 жылдың қазан айында шіркеуге Мәскеуде жасалған Святослав атаулы үлкен қоңырау орнатылды. Бұл бастама кәсіпкер Валерий Сурковтың демеушілігімен іске асқан болатын. Қала тұрғындары Жебеуші Христос шіркеуін ""Алтын шіркеу"" деп атап, ерекше дәріптейді.Бүгінде шіркеу қарамағында Оралдағы ең кө",54
Әулие Николай шіркеуі,https://kazakhstan.travel/tourist-spot/kk/242/st-nicholas-russian-orthodox-church,0,0.0,Орал,Әулие Николай мен Құдай ананың қасиетті иконалары дәл осы шіркеуде сақтаулы.,"Оралдықтар Әулие Николай шіркеуін Никольский немесе кейде Казак шіркеуі деп те атайды.  Шіркеу 1850-ші жылдары тұрғызылған. Әйтсе де, алапат өрттің салдарынан ғимарат бастапқы қалпын жоғалтып, 1900 жылы  бұрынғысынан өзгеше сипатта салынған. Соңғы құрылыс классикалық айқын кескіндерді иеленді.Храм күмбезінің астында өткен ғасырдың соңында, қайта жөндеу жұмыстары барысында анықталған көне иконалық жазбалар қалған. Бүгінде бұл шіркеу киелі орын саналады. Мұнда Әулие Никол",78
 Батыс Қазақстан облыстық мешіті,https://kazakhstan.travel/tourist-spot/kk/241/west-kazakhstan-regional-mosque,0,0.0,Орал,"
Мұсылман мешіті","Орал қаласындағы үш мешіттің ең жаңасы - 2005 жылдың қарашасында ашылған облыстық мешіт. Сыйымдылығы 1500 адамға жететін имандылық ордасы бірнеше мемлекеттің қатысуымен салынған. Мешіттегі негізгі залдың төбесін жабатын күмбез Италияда жасалған витражды әйнектерден құрастырылған. Еденге салынған кілемнің барлығы дерлік Францияда тоқылып, ғимаратты әрлеуде кеңінен қолданыс тапқан ақ мәрмәр Қытайдан  әкелінген екен. Жылдың суық маусымдарында мешітте заманауи ү",7
Облыстық тарихи-өлкетану мұражайы,https://kazakhstan.travel/tourist-spot/kk/70/west-kazakhstan-museum-of-local-history,1,0.0,Орал," Оларға археология, бейнелеу өнері,ғылыми жаңалықтар, хан кезеңдері, Кеңес дәуіріне және Қазақстан Республикасыныңтәуелсіздігіне арналған залдар кіреді.","1836 жылы Орал қаласында тарихи-өлкетану мұражайының ашылу салтанаты өтті, ол бүгінгі таңда жүз мыңнан астам құнды тарихи мұраларға ие. Оның құрылымдық құрамдас бөліктері әртүрлі тақырыптар бойынша мамандандырылған 8 бөлмеден тұрады. Оларға археология, бейнелеу өнері, ғылыми жаңалықтар, хан кезеңдері, Кеңес дәуіріне және Қазақстан Республикасының тәуелсіздігіне арналған залдар кіреді. Археология залында палеолит дәуірінің экспонаттары қонақтары ұсынылған, ал олардың ең ескілері б.з.д. 5 ғасырға жатады. Хан әулетінің тарихымен байланысты бөлмелер ортағасырлық қару-жарақтар көптеген мысалдарын және билеушілердің портреттік суреттерін көрсетеді. «Кеңестік дәуірі»20-шы ғасырдың басты оқиғаларымен қонақтарды таныстырады, ал тәуелсіз Қазақстанның тарихына арналған бөлім тәуелсіз елдің қалыптасуының болмысын көрсететін құжаттармен және фото мәліметтермен сипатталады.Облыстық тарихи-өлкетану мұражайы жиі дәстүрлі мәдени шаралар өткізеді, сондықтан танымдық экскурсиялық дәрістерден бөлек, сіздерді, қызықты қойылымдар, көрмелер ж",62
Сырымбеттегі мұражай,https://kazakhstan.travel/tourist-spot/kk/137/manor-of-aiganym-shoqan-walikhanovs-grandmother,2,0.0,Петропавл,"Ұлтымыздың біртуар ғалымы Шоқанды тәрбиелеп, өсірген әжесі Айғаным өмір сүрген қоныс - ұлағатты тарихтан сыр шертер мекен","Қазақ даласының біртуар ғалымы, ұлы тарихшы, ағартушы. Мұның барлығы Шоқан Уәлиханов жайлы. Осынау ғұламаның қалыптасуында орны бөлек тұлға - Шоқанның әжесі Айғаным. Сырымбет ауылында орналасқан ""Айғаным"" мұражай-қонысы - Уәли хан әулетінің атақонысының бір бөлігі болып табылатын тарихи-этнографиялық ескерткіш.Қоныстың түпнұсқасы сақталмағанымен, қалпына келтірілген нұсқасы да ХІХ ғасыр сәулетінің орыс сарынында орындалған керемет үлгісі болып табылады. Қоныс аумағында мешіт, медресе, байбатша және қонақ үйлері, қора салынған. Бірінші кезекте бұл - мұражайлық ғимарат емес, есімдері осы орынмен байланысты тарихи тұлғалар жайлы сыр шертетін шежірелі орын.Мұражайда көрмелер, әдеби оқулар мен танымды дәрістер тұрақты түрде ұйымдастырылады. Мұнда әр келуші жан дүниесі мен ой-санасын жарық нұрға бөлер әсерлерге кенелері сөзсіз.",64
"""Абылай ханның резиденциясы"" мұражай-кешені",https://kazakhstan.travel/tourist-spot/kk/134/ablai-khans-residkkce,1,0.0,Солтүстік Қазақстан облысы,"Абылай хан - дала халқының бірігіп, Қазақ мемлекеттілігінің қалыптасуына өлшеусіз үлес қосқан ұлы билеуші","Абылай ханның өмір жолы - ХVІІІ ғасырдағы Қазақстан тарихының баға жетпес дереккөзі болып табылады. Ал кемеңгер билеушінің аймақтық және саяси тәуелсіздік, ынтымақты сақтау жөніндегі асыл ойлары мемлекетіміздің заманауи мүдделерінде айқын көрініс тапқан. Сол себепті де, Қазақ ордасының ұлы ханына қатысты тарихи және мәдени мұраны сақтау және қорғау аса маңызды. Осы орайда, Петропавл қаласында орналасқан ""Абылай ханның резиденциясы"" мұражай-кешені өз қызметін өте сәтті жүргізіп келеді.Мұражайдың негізгі мақсаты - Абылай хан тағылымды өмірі мен ерен еңбегін дәріптеу болып табылады. Кешен хан есімімен байланысты деректер мен жәдігерлер жинақталған 4 залдан тұрады. Бірінші зал Абылай ханның балалығы мен жастық шағы, шығу тегі тақырыптарын ашады. Екінші залда хан пана еткен дәстүрлі қазақ тұрғын-үйі көрсетілсе, үшінші залда тұрмыс заттары мен киімдері, қару-жарағы және Абылайдың бейнесін жаңғыртқан мүсін қойылған. Төртінші залда келушілер қазақ билеушісінің адамдық тұлғасымен, дарынды елші және көреген саясаткер ретіндегі қызметімен таныса алады. ""Абылай ханның резиденциясы"" мұражай-кешені - әр ізденімпаз саяхатшы үшін ғаламат олжа және Солтүстік Қазақстанның барл",15
Имантау-Шалқар демалыс аймағы,https://kazakhstan.travel/tourist-spot/kk/133/imantau-shalkar-resort-area,1,0.0,Солтүстік Қазақстан облысы,"Сізді әсем табиғат аясында қуаттанып, сауығып, ойыңыз бен бойыңызды тынықтырудың керемет мүмкіндігі күтеді","Имантау-Шалқар өңіріне саяхат жасау - табиғаттың түрлі игілікке толы қоржынын сыйға алумен тең. Қарқынды дамып келе жатқан демалыс аймағы Солтүстік Қазақстан облысының қос асыл айдыны - Шалқар мен Имантау көлдерінің бойында орналасқан. Бүгінгі таңда аталмыш аймақта саяхат және ойын-сауық саласын ілгерілетуге арналған бірқатар жобалар іске асырылуда. Шалқар-Имантау аймағында аңшылық, балық аулау, емдік-сауықтыру туризмі салалары бойынша маманданған демалыс орталықтары өте көп. Оған қоса, белсенді түрде спорттық туризм мен жылжымалы үйлермен саяхаттау, яғни автокараванинг бағыттарын дамыту жұмыстары жүргізіліп жатыр. Имантау-Шалқар демалыс аймағында саяхатшы жайлылығын қамтамассыз ететін қажетті инфрақұрылым жасалған, қызмет көрсету сапасы да тұрақты түрде жылдан жылға жақсаруда. Сондықтан, осынау көркем өлке өзіңізге күткеніңізден де керемет демалыс сыйларына сенімдіміз.Шалқар-Им",56
